"","date","region","country","cases"
"2266","2020-11-05","Northern Africa","Morocco",5641
"2267","2020-11-06","Northern Africa","Morocco",5398
"2268","2020-11-07","Northern Africa","Morocco",5836
"2269","2020-11-08","Northern Africa","Morocco",4596
"2270","2020-11-09","Northern Africa","Morocco",3170
"2271","2020-11-10","Northern Africa","Morocco",5214
"2272","2020-11-11","Northern Africa","Morocco",5461
"2273","2020-11-12","Northern Africa","Morocco",6195
"2274","2020-11-13","Northern Africa","Morocco",5515
"2275","2020-11-14","Northern Africa","Morocco",5875
"2276","2020-11-15","Northern Africa","Morocco",4966
"2277","2020-11-16","Northern Africa","Morocco",3012
"2278","2020-11-17","Northern Africa","Morocco",5415
"2279","2020-11-18","Northern Africa","Morocco",5391
"2280","2020-11-19","Northern Africa","Morocco",4559
"2281","2020-11-20","Northern Africa","Morocco",4706
"2282","2020-11-21","Northern Africa","Morocco",4702
"2283","2020-11-22","Northern Africa","Morocco",3979
"2284","2020-11-23","Northern Africa","Morocco",2587
"2285","2020-11-24","Northern Africa","Morocco",3999
"2286","2020-11-25","Northern Africa","Morocco",4979
"2287","2020-11-26","Northern Africa","Morocco",4178
"2288","2020-11-27","Northern Africa","Morocco",4592
"2289","2020-11-28","Northern Africa","Morocco",4412
"2290","2020-11-29","Northern Africa","Morocco",4115
"2291","2020-11-30","Northern Africa","Morocco",2533
"2292","2020-12-01","Northern Africa","Morocco",3508
"2293","2020-12-02","Northern Africa","Morocco",4346
"2294","2020-12-03","Northern Africa","Morocco",4434
"2295","2020-12-04","Northern Africa","Morocco",3996
"2296","2020-12-05","Northern Africa","Morocco",4118
"2297","2020-12-06","Northern Africa","Morocco",2919
"2298","2020-12-07","Northern Africa","Morocco",1531
"2299","2020-12-08","Northern Africa","Morocco",2900
"2300","2020-12-09","Northern Africa","Morocco",4096
"2301","2020-12-10","Northern Africa","Morocco",3345
"2302","2020-12-11","Northern Africa","Morocco",3035
"2303","2020-12-12","Northern Africa","Morocco",3033
"2304","2020-12-13","Northern Africa","Morocco",2012
"2305","2020-12-14","Northern Africa","Morocco",1217
"2306","2020-12-15","Northern Africa","Morocco",2793
"2307","2020-12-16","Northern Africa","Morocco",3351
"2308","2020-12-17","Northern Africa","Morocco",2776
"2309","2020-12-18","Northern Africa","Morocco",2647
"2310","2020-12-19","Northern Africa","Morocco",2833
"2311","2020-12-20","Northern Africa","Morocco",1899
"2312","2020-12-21","Northern Africa","Morocco",877
"2313","2020-12-22","Northern Africa","Morocco",2646
"2314","2020-12-23","Northern Africa","Morocco",2566
"2315","2020-12-24","Northern Africa","Morocco",2650
"2316","2020-12-25","Northern Africa","Morocco",2329
"2317","2020-12-26","Northern Africa","Morocco",2369
"2318","2020-12-27","Northern Africa","Morocco",1517
"2319","2020-12-28","Northern Africa","Morocco",950
"2320","2020-12-29","Northern Africa","Morocco",2160
"2321","2020-12-30","Northern Africa","Morocco",2143
"2322","2020-12-31","Northern Africa","Morocco",1861
"2323","2021-01-01","Northern Africa","Morocco",1777
"2324","2021-01-02","Northern Africa","Morocco",1171
"2325","2021-01-03","Northern Africa","Morocco",1005
"2326","2021-01-04","Northern Africa","Morocco",656
"2327","2021-01-05","Northern Africa","Morocco",1637
"2328","2021-01-06","Northern Africa","Morocco",1642
"2329","2021-01-07","Northern Africa","Morocco",1597
"2330","2021-01-08","Northern Africa","Morocco",1543
"2331","2021-01-09","Northern Africa","Morocco",1416
"2332","2021-01-10","Northern Africa","Morocco",895
"2333","2021-01-11","Northern Africa","Morocco",456
"2334","2021-01-12","Northern Africa","Morocco",801
"2335","2021-01-13","Northern Africa","Morocco",1266
"2336","2021-01-14","Northern Africa","Morocco",1279
"2337","2021-01-15","Northern Africa","Morocco",1291
"2338","2021-01-16","Northern Africa","Morocco",1240
"2339","2021-01-17","Northern Africa","Morocco",806
"2340","2021-01-18","Northern Africa","Morocco",473
"2341","2021-01-19","Northern Africa","Morocco",1246
"2342","2021-01-20","Northern Africa","Morocco",1152
"2343","2021-01-21","Northern Africa","Morocco",1164
"2344","2021-01-22","Northern Africa","Morocco",1138
"2345","2021-01-23","Northern Africa","Morocco",925
"2346","2021-01-24","Northern Africa","Morocco",520
"2347","2021-01-25","Northern Africa","Morocco",337
"2348","2021-01-26","Northern Africa","Morocco",867
"2349","2021-01-27","Northern Africa","Morocco",890
"2350","2021-01-28","Northern Africa","Morocco",756
"2351","2021-01-29","Northern Africa","Morocco",851
"2352","2021-01-30","Northern Africa","Morocco",701
"2353","2021-01-31","Northern Africa","Morocco",466
"2354","2021-02-01","Northern Africa","Morocco",281
"2355","2021-02-02","Northern Africa","Morocco",835
"2356","2021-02-03","Northern Africa","Morocco",774
"2357","2021-02-04","Northern Africa","Morocco",620
"2358","2021-02-05","Northern Africa","Morocco",712
"2359","2021-02-06","Northern Africa","Morocco",587
"2360","2021-02-07","Northern Africa","Morocco",389
"2361","2021-02-08","Northern Africa","Morocco",234
"2362","2021-02-09","Northern Africa","Morocco",536
"2363","2021-02-10","Northern Africa","Morocco",564
"2364","2021-02-11","Northern Africa","Morocco",471
"2365","2021-02-12","Northern Africa","Morocco",496
"2366","2021-02-13","Northern Africa","Morocco",479
"2367","2021-02-14","Northern Africa","Morocco",339
"2368","2021-02-15","Northern Africa","Morocco",121
"2369","2021-02-16","Northern Africa","Morocco",476
"2370","2021-02-17","Northern Africa","Morocco",508
"2371","2021-02-18","Northern Africa","Morocco",477
"2372","2021-02-19","Northern Africa","Morocco",448
"2373","2021-02-20","Northern Africa","Morocco",444
"2374","2021-02-21","Northern Africa","Morocco",207
"2375","2021-02-22","Northern Africa","Morocco",108
"2376","2021-02-23","Northern Africa","Morocco",446
"2377","2021-02-24","Northern Africa","Morocco",419
"2378","2021-02-25","Northern Africa","Morocco",386
"2379","2021-02-26","Northern Africa","Morocco",480
"2380","2021-02-27","Northern Africa","Morocco",416
"2381","2021-02-28","Northern Africa","Morocco",244
"2382","2021-03-01","Northern Africa","Morocco",112
"2383","2021-03-02","Northern Africa","Morocco",393
"2384","2021-03-03","Northern Africa","Morocco",594
"2385","2021-03-04","Northern Africa","Morocco",394
"2386","2021-03-05","Northern Africa","Morocco",420
"2387","2021-03-06","Northern Africa","Morocco",407
"2388","2021-03-07","Northern Africa","Morocco",249
"2389","2021-03-08","Northern Africa","Morocco",102
"2390","2021-03-09","Northern Africa","Morocco",508
"2391","2021-03-10","Northern Africa","Morocco",453
"2392","2021-03-11","Northern Africa","Morocco",464
"2393","2021-03-12","Northern Africa","Morocco",431
"2394","2021-03-13","Northern Africa","Morocco",451
"2395","2021-03-14","Northern Africa","Morocco",305
"2396","2021-03-15","Northern Africa","Morocco",159
"2397","2021-03-16","Northern Africa","Morocco",526
"2398","2021-03-17","Northern Africa","Morocco",466
"2399","2021-03-18","Northern Africa","Morocco",487
"2400","2021-03-19","Northern Africa","Morocco",444
"2401","2021-03-20","Northern Africa","Morocco",444
"2402","2021-03-21","Northern Africa","Morocco",246
"2403","2021-03-22","Northern Africa","Morocco",125
"2404","2021-03-23","Northern Africa","Morocco",569
"2405","2021-03-24","Northern Africa","Morocco",439
"2406","2021-03-25","Northern Africa","Morocco",511
"2407","2021-03-26","Northern Africa","Morocco",514
"2408","2021-03-27","Northern Africa","Morocco",0
"2409","2021-03-28","Northern Africa","Morocco",792
"2410","2021-03-29","Northern Africa","Morocco",97
"2411","2021-03-30","Northern Africa","Morocco",665
"2412","2021-03-31","Northern Africa","Morocco",676
"2413","2021-04-01","Northern Africa","Morocco",0
"2414","2021-04-02","Northern Africa","Morocco",1160
"2415","2021-04-03","Northern Africa","Morocco",575
"2416","2021-04-04","Northern Africa","Morocco",365
"2417","2021-04-05","Northern Africa","Morocco",132
"2418","2021-04-06","Northern Africa","Morocco",696
"2419","2021-04-07","Northern Africa","Morocco",663
"2420","2021-04-08","Northern Africa","Morocco",635
"2421","2021-04-09","Northern Africa","Morocco",625
"2422","2021-04-10","Northern Africa","Morocco",740
"2423","2021-04-11","Northern Africa","Morocco",414
"2424","2021-04-12","Northern Africa","Morocco",175
"2425","2021-04-13","Northern Africa","Morocco",684
"2426","2021-04-14","Northern Africa","Morocco",703
"2427","2021-04-15","Northern Africa","Morocco",596
"2428","2021-04-16","Northern Africa","Morocco",587
"2429","2021-04-17","Northern Africa","Morocco",600
"2430","2021-04-18","Northern Africa","Morocco",364
"2431","2021-04-19","Northern Africa","Morocco",138
"2432","2021-04-20","Northern Africa","Morocco",720
"2433","2021-04-21","Northern Africa","Morocco",669
"2434","2021-04-22","Northern Africa","Morocco",600
"2435","2021-04-23","Northern Africa","Morocco",592
"2436","2021-04-24","Northern Africa","Morocco",507
"2437","2021-04-25","Northern Africa","Morocco",326
"2438","2021-04-26","Northern Africa","Morocco",102
"2439","2021-04-27","Northern Africa","Morocco",507
"2440","2021-04-28","Northern Africa","Morocco",493
"2441","2021-04-29","Northern Africa","Morocco",421
"2442","2021-04-30","Northern Africa","Morocco",363
"2443","2021-05-01","Northern Africa","Morocco",313
"2444","2021-05-02","Northern Africa","Morocco",294
"2445","2021-05-03","Northern Africa","Morocco",NA
"2446","2020-01-01","Northern Africa","Tunisia",0
"2447","2020-01-02","Northern Africa","Tunisia",0
"2448","2020-01-03","Northern Africa","Tunisia",0
"2449","2020-01-04","Northern Africa","Tunisia",0
"2450","2020-01-05","Northern Africa","Tunisia",0
"2451","2020-01-06","Northern Africa","Tunisia",0
"2452","2020-01-07","Northern Africa","Tunisia",0
"2453","2020-01-08","Northern Africa","Tunisia",0
"2454","2020-01-09","Northern Africa","Tunisia",0
"2455","2020-01-10","Northern Africa","Tunisia",0
"2456","2020-01-11","Northern Africa","Tunisia",0
"2457","2020-01-12","Northern Africa","Tunisia",0
"2458","2020-01-13","Northern Africa","Tunisia",0
"2459","2020-01-14","Northern Africa","Tunisia",0
"2460","2020-01-15","Northern Africa","Tunisia",0
"2461","2020-01-16","Northern Africa","Tunisia",0
"2462","2020-01-17","Northern Africa","Tunisia",0
"2463","2020-01-18","Northern Africa","Tunisia",0
"2464","2020-01-19","Northern Africa","Tunisia",0
"2465","2020-01-20","Northern Africa","Tunisia",0
"2466","2020-01-21","Northern Africa","Tunisia",0
"2467","2020-01-22","Northern Africa","Tunisia",0
"2468","2020-01-23","Northern Africa","Tunisia",0
"2469","2020-01-24","Northern Africa","Tunisia",0
"2470","2020-01-25","Northern Africa","Tunisia",0
"2471","2020-01-26","Northern Africa","Tunisia",0
"2472","2020-01-27","Northern Africa","Tunisia",0
"2473","2020-01-28","Northern Africa","Tunisia",0
"2474","2020-01-29","Northern Africa","Tunisia",0
"2475","2020-01-30","Northern Africa","Tunisia",0
"2476","2020-01-31","Northern Africa","Tunisia",0
"2477","2020-02-01","Northern Africa","Tunisia",0
"2478","2020-02-02","Northern Africa","Tunisia",0
"2479","2020-02-03","Northern Africa","Tunisia",0
"2480","2020-02-04","Northern Africa","Tunisia",0
"2481","2020-02-05","Northern Africa","Tunisia",0
"2482","2020-02-06","Northern Africa","Tunisia",0
"2483","2020-02-07","Northern Africa","Tunisia",0
"2484","2020-02-08","Northern Africa","Tunisia",0
"2485","2020-02-09","Northern Africa","Tunisia",0
"2486","2020-02-10","Northern Africa","Tunisia",0
"2487","2020-02-11","Northern Africa","Tunisia",0
"2488","2020-02-12","Northern Africa","Tunisia",0
"2489","2020-02-13","Northern Africa","Tunisia",0
"2490","2020-02-14","Northern Africa","Tunisia",0
"2491","2020-02-15","Northern Africa","Tunisia",0
"2492","2020-02-16","Northern Africa","Tunisia",0
"2493","2020-02-17","Northern Africa","Tunisia",0
"2494","2020-02-18","Northern Africa","Tunisia",0
"2495","2020-02-19","Northern Africa","Tunisia",0
"2496","2020-02-20","Northern Africa","Tunisia",0
"2497","2020-02-21","Northern Africa","Tunisia",0
"2498","2020-02-22","Northern Africa","Tunisia",0
"2499","2020-02-23","Northern Africa","Tunisia",0
"2500","2020-02-24","Northern Africa","Tunisia",0
"2501","2020-02-25","Northern Africa","Tunisia",0
"2502","2020-02-26","Northern Africa","Tunisia",0
"2503","2020-02-27","Northern Africa","Tunisia",0
"2504","2020-02-28","Northern Africa","Tunisia",0
"2505","2020-02-29","Northern Africa","Tunisia",0
"2506","2020-03-01","Northern Africa","Tunisia",0
"2507","2020-03-02","Northern Africa","Tunisia",1
"2508","2020-03-03","Northern Africa","Tunisia",0
"2509","2020-03-04","Northern Africa","Tunisia",0
"2510","2020-03-05","Northern Africa","Tunisia",0
"2511","2020-03-06","Northern Africa","Tunisia",0
"2512","2020-03-07","Northern Africa","Tunisia",0
"2513","2020-03-08","Northern Africa","Tunisia",0
"2514","2020-03-09","Northern Africa","Tunisia",1
"2515","2020-03-10","Northern Africa","Tunisia",3
"2516","2020-03-11","Northern Africa","Tunisia",2
"2517","2020-03-12","Northern Africa","Tunisia",6
"2518","2020-03-13","Northern Africa","Tunisia",3
"2519","2020-03-14","Northern Africa","Tunisia",0
"2520","2020-03-15","Northern Africa","Tunisia",2
"2521","2020-03-16","Northern Africa","Tunisia",2
"2522","2020-03-17","Northern Africa","Tunisia",4
"2523","2020-03-18","Northern Africa","Tunisia",5
"2524","2020-03-19","Northern Africa","Tunisia",10
"2525","2020-03-20","Northern Africa","Tunisia",15
"2526","2020-03-21","Northern Africa","Tunisia",6
"2527","2020-03-22","Northern Africa","Tunisia",15
"2528","2020-03-23","Northern Africa","Tunisia",14
"2529","2020-03-24","Northern Africa","Tunisia",25
"2530","2020-03-25","Northern Africa","Tunisia",59
"2531","2020-03-26","Northern Africa","Tunisia",24
"2532","2020-03-27","Northern Africa","Tunisia",30
"2533","2020-03-28","Northern Africa","Tunisia",51
"2534","2020-03-29","Northern Africa","Tunisia",34
"2535","2020-03-30","Northern Africa","Tunisia",50
"2536","2020-03-31","Northern Africa","Tunisia",32
"2537","2020-04-01","Northern Africa","Tunisia",29
"2538","2020-04-02","Northern Africa","Tunisia",32
"2539","2020-04-03","Northern Africa","Tunisia",40
"2540","2020-04-04","Northern Africa","Tunisia",58
"2541","2020-04-05","Northern Africa","Tunisia",21
"2542","2020-04-06","Northern Africa","Tunisia",22
"2543","2020-04-07","Northern Africa","Tunisia",27
"2544","2020-04-08","Northern Africa","Tunisia",5
"2545","2020-04-09","Northern Africa","Tunisia",15
"2546","2020-04-10","Northern Africa","Tunisia",28
"2547","2020-04-11","Northern Africa","Tunisia",14
"2548","2020-04-12","Northern Africa","Tunisia",22
"2549","2020-04-13","Northern Africa","Tunisia",19
"2550","2020-04-14","Northern Africa","Tunisia",21
"2551","2020-04-15","Northern Africa","Tunisia",33
"2552","2020-04-16","Northern Africa","Tunisia",42
"2553","2020-04-17","Northern Africa","Tunisia",42
"2554","2020-04-18","Northern Africa","Tunisia",2
"2555","2020-04-19","Northern Africa","Tunisia",13
"2556","2020-04-20","Northern Africa","Tunisia",5
"2557","2020-04-21","Northern Africa","Tunisia",17
"2558","2020-04-22","Northern Africa","Tunisia",8
"2559","2020-04-23","Northern Africa","Tunisia",9
"2560","2020-04-24","Northern Africa","Tunisia",4
"2561","2020-04-25","Northern Africa","Tunisia",17
"2562","2020-04-26","Northern Africa","Tunisia",10
"2563","2020-04-27","Northern Africa","Tunisia",18
"2564","2020-04-28","Northern Africa","Tunisia",8
"2565","2020-04-29","Northern Africa","Tunisia",5
"2566","2020-04-30","Northern Africa","Tunisia",14
"2567","2020-05-01","Northern Africa","Tunisia",4
"2568","2020-05-02","Northern Africa","Tunisia",11
"2569","2020-05-03","Northern Africa","Tunisia",4
"2570","2020-05-04","Northern Africa","Tunisia",5
"2571","2020-05-05","Northern Africa","Tunisia",4
"2572","2020-05-06","Northern Africa","Tunisia",3
"2573","2020-05-07","Northern Africa","Tunisia",1
"2574","2020-05-08","Northern Africa","Tunisia",4
"2575","2020-05-09","Northern Africa","Tunisia",2
"2576","2020-05-10","Northern Africa","Tunisia",0
"2577","2020-05-11","Northern Africa","Tunisia",0
"2578","2020-05-12","Northern Africa","Tunisia",0
"2579","2020-05-13","Northern Africa","Tunisia",0
"2580","2020-05-14","Northern Africa","Tunisia",0
"2581","2020-05-15","Northern Africa","Tunisia",3
"2582","2020-05-16","Northern Africa","Tunisia",2
"2583","2020-05-17","Northern Africa","Tunisia",0
"2584","2020-05-18","Northern Africa","Tunisia",6
"2585","2020-05-19","Northern Africa","Tunisia",1
"2586","2020-05-20","Northern Africa","Tunisia",1
"2587","2020-05-21","Northern Africa","Tunisia",1
"2588","2020-05-22","Northern Africa","Tunisia",2
"2589","2020-05-23","Northern Africa","Tunisia",0
"2590","2020-05-24","Northern Africa","Tunisia",3
"2591","2020-05-25","Northern Africa","Tunisia",0
"2592","2020-05-26","Northern Africa","Tunisia",0
"2593","2020-05-27","Northern Africa","Tunisia",17
"2594","2020-05-28","Northern Africa","Tunisia",3
"2595","2020-05-29","Northern Africa","Tunisia",5
"2596","2020-05-30","Northern Africa","Tunisia",1
"2597","2020-05-31","Northern Africa","Tunisia",7
"2598","2020-06-01","Northern Africa","Tunisia",2
"2599","2020-06-02","Northern Africa","Tunisia",1
"2600","2020-06-03","Northern Africa","Tunisia",0
"2601","2020-06-04","Northern Africa","Tunisia",0
"2602","2020-06-05","Northern Africa","Tunisia",0
"2603","2020-06-06","Northern Africa","Tunisia",0
"2604","2020-06-07","Northern Africa","Tunisia",0
"2605","2020-06-08","Northern Africa","Tunisia",0
"2606","2020-06-09","Northern Africa","Tunisia",0
"2607","2020-06-10","Northern Africa","Tunisia",0
"2608","2020-06-11","Northern Africa","Tunisia",6
"2609","2020-06-12","Northern Africa","Tunisia",1
"2610","2020-06-13","Northern Africa","Tunisia",2
"2611","2020-06-14","Northern Africa","Tunisia",14
"2612","2020-06-15","Northern Africa","Tunisia",15
"2613","2020-06-16","Northern Africa","Tunisia",3
"2614","2020-06-17","Northern Africa","Tunisia",4
"2615","2020-06-18","Northern Africa","Tunisia",14
"2616","2020-06-19","Northern Africa","Tunisia",10
"2617","2020-06-20","Northern Africa","Tunisia",1
"2618","2020-06-21","Northern Africa","Tunisia",2
"2619","2020-06-22","Northern Africa","Tunisia",0
"2620","2020-06-23","Northern Africa","Tunisia",1
"2621","2020-06-24","Northern Africa","Tunisia",2
"2622","2020-06-25","Northern Africa","Tunisia",2
"2623","2020-06-26","Northern Africa","Tunisia",4
"2624","2020-06-27","Northern Africa","Tunisia",1
"2625","2020-06-28","Northern Africa","Tunisia",3
"2626","2020-06-29","Northern Africa","Tunisia",2
"2627","2020-06-30","Northern Africa","Tunisia",1
"2628","2020-07-01","Northern Africa","Tunisia",3
"2629","2020-07-02","Northern Africa","Tunisia",3
"2630","2020-07-03","Northern Africa","Tunisia",5
"2631","2020-07-04","Northern Africa","Tunisia",2
"2632","2020-07-05","Northern Africa","Tunisia",11
"2633","2020-07-06","Northern Africa","Tunisia",6
"2634","2020-07-07","Northern Africa","Tunisia",16
"2635","2020-07-08","Northern Africa","Tunisia",10
"2636","2020-07-09","Northern Africa","Tunisia",9
"2637","2020-07-10","Northern Africa","Tunisia",5
"2638","2020-07-11","Northern Africa","Tunisia",18
"2639","2020-07-12","Northern Africa","Tunisia",39
"2640","2020-07-13","Northern Africa","Tunisia",4
"2641","2020-07-14","Northern Africa","Tunisia",13
"2642","2020-07-15","Northern Africa","Tunisia",8
"2643","2020-07-16","Northern Africa","Tunisia",9
"2644","2020-07-17","Northern Africa","Tunisia",12
"2645","2020-07-18","Northern Africa","Tunisia",26
"2646","2020-07-19","Northern Africa","Tunisia",7
"2647","2020-07-20","Northern Africa","Tunisia",8
"2648","2020-07-21","Northern Africa","Tunisia",5
"2649","2020-07-22","Northern Africa","Tunisia",12
"2650","2020-07-23","Northern Africa","Tunisia",19
"2651","2020-07-24","Northern Africa","Tunisia",18
"2652","2020-07-25","Northern Africa","Tunisia",9
"2653","2020-07-26","Northern Africa","Tunisia",3
"2654","2020-07-27","Northern Africa","Tunisia",13
"2655","2020-07-28","Northern Africa","Tunisia",20
"2656","2020-07-29","Northern Africa","Tunisia",26
"2657","2020-07-30","Northern Africa","Tunisia",21
"2658","2020-07-31","Northern Africa","Tunisia",17
"2659","2020-08-01","Northern Africa","Tunisia",9
"2660","2020-08-02","Northern Africa","Tunisia",4
"2661","2020-08-03","Northern Africa","Tunisia",19
"2662","2020-08-04","Northern Africa","Tunisia",17
"2663","2020-08-05","Northern Africa","Tunisia",41
"2664","2020-08-06","Northern Africa","Tunisia",14
"2665","2020-08-07","Northern Africa","Tunisia",22
"2666","2020-08-08","Northern Africa","Tunisia",19
"2667","2020-08-09","Northern Africa","Tunisia",20
"2668","2020-08-10","Northern Africa","Tunisia",21
"2669","2020-08-11","Northern Africa","Tunisia",42
"2670","2020-08-12","Northern Africa","Tunisia",67
"2671","2020-08-13","Northern Africa","Tunisia",56
"2672","2020-08-14","Northern Africa","Tunisia",120
"2673","2020-08-15","Northern Africa","Tunisia",84
"2674","2020-08-16","Northern Africa","Tunisia",78
"2675","2020-08-17","Northern Africa","Tunisia",129
"2676","2020-08-18","Northern Africa","Tunisia",113
"2677","2020-08-19","Northern Africa","Tunisia",116
"2678","2020-08-20","Northern Africa","Tunisia",64
"2679","2020-08-21","Northern Africa","Tunisia",131
"2680","2020-08-22","Northern Africa","Tunisia",80
"2681","2020-08-23","Northern Africa","Tunisia",75
"2682","2020-08-24","Northern Africa","Tunisia",176
"2683","2020-08-25","Northern Africa","Tunisia",137
"2684","2020-08-26","Northern Africa","Tunisia",117
"2685","2020-08-27","Northern Africa","Tunisia",138
"2686","2020-08-28","Northern Africa","Tunisia",111
"2687","2020-08-29","Northern Africa","Tunisia",113
"2688","2020-08-30","Northern Africa","Tunisia",118
"2689","2020-08-31","Northern Africa","Tunisia",160
"2690","2020-09-01","Northern Africa","Tunisia",233
"2691","2020-09-02","Northern Africa","Tunisia",198
"2692","2020-09-03","Northern Africa","Tunisia",148
"2693","2020-09-04","Northern Africa","Tunisia",234
"2694","2020-09-05","Northern Africa","Tunisia",265
"2695","2020-09-06","Northern Africa","Tunisia",83
"2696","2020-09-07","Northern Africa","Tunisia",293
"2697","2020-09-08","Northern Africa","Tunisia",465
"2698","2020-09-09","Northern Africa","Tunisia",377
"2699","2020-09-10","Northern Africa","Tunisia",376
"2700","2020-09-11","Northern Africa","Tunisia",0
"2701","2020-09-12","Northern Africa","Tunisia",747
"2702","2020-09-13","Northern Africa","Tunisia",241
"2703","2020-09-14","Northern Africa","Tunisia",477
"2704","2020-09-15","Northern Africa","Tunisia",470
"2705","2020-09-16","Northern Africa","Tunisia",540
"2706","2020-09-17","Northern Africa","Tunisia",626
"2707","2020-09-18","Northern Africa","Tunisia",0
"2708","2020-09-19","Northern Africa","Tunisia",996
"2709","2020-09-20","Northern Africa","Tunisia",528
"2710","2020-09-21","Northern Africa","Tunisia",0
"2711","2020-09-22","Northern Africa","Tunisia",1219
"2712","2020-09-23","Northern Africa","Tunisia",826
"2713","2020-09-24","Northern Africa","Tunisia",1087
"2714","2020-09-25","Northern Africa","Tunisia",786
"2715","2020-09-26","Northern Africa","Tunisia",936
"2716","2020-09-27","Northern Africa","Tunisia",0
"2717","2020-09-28","Northern Africa","Tunisia",1291
"2718","2020-09-29","Northern Africa","Tunisia",1008
"2719","2020-09-30","Northern Africa","Tunisia",1308
"2720","2020-10-01","Northern Africa","Tunisia",1223
"2721","2020-10-02","Northern Africa","Tunisia",0
"2722","2020-10-03","Northern Africa","Tunisia",1286
"2723","2020-10-04","Northern Africa","Tunisia",1223
"2724","2020-10-05","Northern Africa","Tunisia",1089
"2725","2020-10-06","Northern Africa","Tunisia",1223
"2726","2020-10-07","Northern Africa","Tunisia",1134
"2727","2020-10-08","Northern Africa","Tunisia",1223
"2728","2020-10-09","Northern Africa","Tunisia",3137
"2729","2020-10-10","Northern Africa","Tunisia",1297
"2730","2020-10-11","Northern Africa","Tunisia",0
"2731","2020-10-12","Northern Africa","Tunisia",2234
"2732","2020-10-13","Northern Africa","Tunisia",0
"2733","2020-10-14","Northern Africa","Tunisia",0
"2734","2020-10-15","Northern Africa","Tunisia",0
"2735","2020-10-16","Northern Africa","Tunisia",5752
"2736","2020-10-17","Northern Africa","Tunisia",0
"2737","2020-10-18","Northern Africa","Tunisia",2185
"2738","2020-10-19","Northern Africa","Tunisia",1723
"2739","2020-10-20","Northern Africa","Tunisia",1442
"2740","2020-10-21","Northern Africa","Tunisia",1322
"2741","2020-10-22","Northern Africa","Tunisia",1585
"2742","2020-10-23","Northern Africa","Tunisia",0
"2743","2020-10-24","Northern Africa","Tunisia",3600
"2744","2020-10-25","Northern Africa","Tunisia",0
"2745","2020-10-26","Northern Africa","Tunisia",1879
"2746","2020-10-27","Northern Africa","Tunisia",0
"2747","2020-10-28","Northern Africa","Tunisia",0
"2748","2020-10-29","Northern Africa","Tunisia",3751
"2749","2020-10-30","Northern Africa","Tunisia",1784
"2750","2020-10-31","Northern Africa","Tunisia",1302
"2751","2020-11-01","Northern Africa","Tunisia",791
"2752","2020-11-02","Northern Africa","Tunisia",1220
"2753","2020-11-03","Northern Africa","Tunisia",1237
"2754","2020-11-04","Northern Africa","Tunisia",1971
"2755","2020-11-05","Northern Africa","Tunisia",1584
"2756","2020-11-06","Northern Africa","Tunisia",1625
"2757","2020-11-07","Northern Africa","Tunisia",1576
"2758","2020-11-08","Northern Africa","Tunisia",450
"2759","2020-11-09","Northern Africa","Tunisia",1424
"2760","2020-11-10","Northern Africa","Tunisia",1529
"2761","2020-11-11","Northern Africa","Tunisia",1584
"2762","2020-11-12","Northern Africa","Tunisia",1562
"2763","2020-11-13","Northern Africa","Tunisia",1671
"2764","2020-11-14","Northern Africa","Tunisia",1065
"2765","2020-11-15","Northern Africa","Tunisia",599
"2766","2020-11-16","Northern Africa","Tunisia",1319
"2767","2020-11-17","Northern Africa","Tunisia",1450
"2768","2020-11-18","Northern Africa","Tunisia",1223
"2769","2020-11-19","Northern Africa","Tunisia",1270
"2770","2020-11-20","Northern Africa","Tunisia",1206
"2771","2020-11-21","Northern Africa","Tunisia",1240
"2772","2020-11-22","Northern Africa","Tunisia",485
"2773","2020-11-23","Northern Africa","Tunisia",1017
"2774","2020-11-24","Northern Africa","Tunisia",1094
"2775","2020-11-25","Northern Africa","Tunisia",1168
"2776","2020-11-26","Northern Africa","Tunisia",1295
"2777","2020-11-27","Northern Africa","Tunisia",1210
"2778","2020-11-28","Northern Africa","Tunisia",1271
"2779","2020-11-29","Northern Africa","Tunisia",518
"2780","2020-11-30","Northern Africa","Tunisia",1303
"2781","2020-12-01","Northern Africa","Tunisia",1208
"2782","2020-12-02","Northern Africa","Tunisia",1403
"2783","2020-12-03","Northern Africa","Tunisia",1217
"2784","2020-12-04","Northern Africa","Tunisia",1091
"2785","2020-12-05","Northern Africa","Tunisia",1011
"2786","2020-12-06","Northern Africa","Tunisia",327
"2787","2020-12-07","Northern Africa","Tunisia",1116
"2788","2020-12-08","Northern Africa","Tunisia",1411
"2789","2020-12-09","Northern Africa","Tunisia",958
"2790","2020-12-10","Northern Africa","Tunisia",1290
"2791","2020-12-11","Northern Africa","Tunisia",1289
"2792","2020-12-12","Northern Africa","Tunisia",968
"2793","2020-12-13","Northern Africa","Tunisia",397
"2794","2020-12-14","Northern Africa","Tunisia",1483
"2795","2020-12-15","Northern Africa","Tunisia",1306
"2796","2020-12-16","Northern Africa","Tunisia",1419
"2797","2020-12-17","Northern Africa","Tunisia",1616
"2798","2020-12-18","Northern Africa","Tunisia",1569
"2799","2020-12-19","Northern Africa","Tunisia",1536
"2800","2020-12-20","Northern Africa","Tunisia",1031
"2801","2020-12-21","Northern Africa","Tunisia",1605
"2802","2020-12-22","Northern Africa","Tunisia",1677
"2803","2020-12-23","Northern Africa","Tunisia",1752
"2804","2020-12-24","Northern Africa","Tunisia",1826
